"name","referencePath","policyType","category","displayName","description","groupNames","policySets","allowedEffects","prodEffect","nonprodEffect","prodParameters","nonprodParameters"
"df39c015-56a4-45de-b4a3-efe77bed320d","","BuiltIn","Internet of Things","IoT Hub device provisioning service instances should use private link","Azure Private Link lets you connect your virtual network to Azure services without a public IP address at the source or destination. The Private Link platform handles the connectivity between the consumer and services over the Azure backbone network. By mapping private endpoints to the IoT Hub device provisioning service, data leakage risks are reduced. Learn more about private links at: https://aka.ms/iotdpsvnet.","NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_AC-17,
NIST_SP_800-53_R5_AC-17(1),
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","NIST-800-53: Audit (Policy Default)","override:
  Audit,
  Disabled","Audit","Audit","",""
"383856f8-de7f-44a2-81fc-e5135b5c2aa4","","BuiltIn","Internet of Things","Resource logs in IoT Hub should be enabled","Audit enabling of resource logs. This enables you to recreate activity trails to use for investigation purposes; when a security incident occurs or when your network is compromised","Azure_Security_Benchmark_v3.0_LT-3,
NIST_SP_800-53_R5_AU-6(4),
NIST_SP_800-53_R5_AU-6(5),
NIST_SP_800-53_R5_AU-12,
NIST_SP_800-53_R5_AU-12(1)","ASB: AuditIfNotExists (default: diagnosticsLogsInIoTHubMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","{""diagnosticsLogsInIoTHubRetentionDays"":""1"",""requiredRetentionDays"":""365""}","{""diagnosticsLogsInIoTHubRetentionDays"":""1"",""requiredRetentionDays"":""365""}"
"55615ac9-af46-4a59-874e-391cc3dfb490","","BuiltIn","Key Vault","Azure Key Vault should have firewall enabled","Enable the key vault firewall so that the key vault is not accessible by default to any public IPs. Optionally, you can configure specific IP ranges to limit access to those networks. Learn more at: https://docs.microsoft.com/azure/key-vault/general/network-security","Azure_Security_Benchmark_v3.0_NS-2,
Azure_Security_Benchmark_v3.0_DP-8,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: Audit (default: firewallShouldBeEnabledOnKeyVaultMonitoringEffect),
NIST-800-53: Audit (default: effect-55615ac9-af46-4a59-874e-391cc3dfb490)","parameter:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
"a6abeaec-4d90-4a02-805f-6b26c4d3fbe9","","BuiltIn","Key Vault","Azure Key Vaults should use private link","Azure Private Link lets you connect your virtual networks to Azure services without a public IP address at the source or destination. The Private Link platform handles the connectivity between the consumer and services over the Azure backbone network. By mapping private endpoints to key vault, you can reduce data leakage risks. Learn more about private links at: https://aka.ms/akvprivatelink.","Azure_Security_Benchmark_v3.0_NS-2,
Azure_Security_Benchmark_v3.0_DP-8,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_AC-17,
NIST_SP_800-53_R5_AC-17(1),
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: Audit (default: privateEndpointShouldBeConfiguredForKeyVaultMonitoringEffect),
NIST-800-53: Audit (default: effect-a6abeaec-4d90-4a02-805f-6b26c4d3fbe9)","parameter:
  Audit,
  Disabled","Audit","Audit","",""
"0a075868-4c26-42ef-914c-5bc007359560","","BuiltIn","Key Vault","Certificates should have the specified maximum validity period","Manage your organizational compliance requirements by specifying the maximum amount of time that a certificate can be valid within your key vault.","Azure_Security_Benchmark_v3.0_DP-7,
NIST_SP_800-53_R5_IA-5","ASB: disabled (default: certificatesValidityPeriodMonitoringEffect),
NIST-800-53: audit (default: effect-0a075868-4c26-42ef-914c-5bc007359560)","parameter:
  Deny,
  Audit,
  Disabled","Disabled","Disabled","{""maximumValidityInMonths-0a075868-4c26-42ef-914c-5bc007359560"":12,""certificatesValidityPeriodInMonths"":12}","{""maximumValidityInMonths-0a075868-4c26-42ef-914c-5bc007359560"":12,""certificatesValidityPeriodInMonths"":12}"
"152b15f7-8e1f-4c1f-ab71-8c010ba5dbc0","","BuiltIn","Key Vault","Key Vault keys should have an expiration date","Cryptographic keys should have a defined expiration date and not be permanent. Keys that are valid forever provide a potential attacker with more time to compromise the key. It is a recommended security practice to set expiration dates on cryptographic keys.","Azure_Security_Benchmark_v3.0_DP-6,
NIST_SP_800-53_R5_IA-5","ASB: Disabled (default: keysExpirationSetEffect),
NIST-800-53: Audit (default: effect-152b15f7-8e1f-4c1f-ab71-8c010ba5dbc0)","parameter:
  Deny,
  Audit,
  Disabled","Disabled","Disabled","",""
"98728c90-32c7-4049-8429-847dc0f4fe37","","BuiltIn","Key Vault","Key Vault secrets should have an expiration date","Secrets should have a defined expiration date and not be permanent. Secrets that are valid forever provide a potential attacker with more time to compromise them. It is a recommended security practice to set expiration dates on secrets.","Azure_Security_Benchmark_v3.0_DP-6,
NIST_SP_800-53_R5_IA-5","ASB: Disabled (default: secretsExpirationSetEffect),
NIST-800-53: Audit (default: effect-98728c90-32c7-4049-8429-847dc0f4fe37)","parameter:
  Deny,
  Audit,
  Disabled","Disabled","Disabled","",""
"0b60c0b2-2dc2-4e1c-b5c9-abbed971de53","","BuiltIn","Key Vault","Key vaults should have deletion protection enabled","Malicious deletion of a key vault can lead to permanent data loss. You can prevent permanent data loss by enabling purge protection and soft delete. Purge protection protects you from insider attacks by enforcing a mandatory retention period for soft deleted key vaults. No one inside your organization or Microsoft will be able to purge your key vaults during the soft delete retention period. Keep in mind that key vaults created after September 1st 2019 have soft-delete enabled by default.","Azure_Security_Benchmark_v3.0_DP-8,
NIST_SP_800-53_R5_CP-9","ASB: Audit (default: keyVaultsShouldHavePurgeProtectionEnabledMonitoringEffect),
NIST-800-53: Audit (default: effect-0b60c0b2-2dc2-4e1c-b5c9-abbed971de53)","parameter:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
"1e66c121-a66a-4b1f-9b83-0fd99bf0fc2d","","BuiltIn","Key Vault","Key vaults should have soft delete enabled","Deleting a key vault without soft delete enabled permanently deletes all secrets, keys, and certificates stored in the key vault. Accidental deletion of a key vault can lead to permanent data loss. Soft delete allows you to recover an accidentally deleted key vault for a configurable retention period.","Azure_Security_Benchmark_v3.0_DP-8,
NIST_SP_800-53_R5_CP-9","ASB: Audit (default: keyVaultsShouldHaveSoftDeleteEnabledMonitoringEffect),
NIST-800-53: Audit (default: effect-1e66c121-a66a-4b1f-9b83-0fd99bf0fc2d)","parameter:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
"cf820ca0-f99e-4f3e-84fb-66e913812d21","","BuiltIn","Key Vault","Resource logs in Key Vault should be enabled","Audit enabling of resource logs. This enables you to recreate activity trails to use for investigation purposes when a security incident occurs or when your network is compromised","Azure_Security_Benchmark_v3.0_DP-8,
Azure_Security_Benchmark_v3.0_LT-3,
NIST_SP_800-53_R5_AU-6(4),
NIST_SP_800-53_R5_AU-6(5),
NIST_SP_800-53_R5_AU-12,
NIST_SP_800-53_R5_AU-12(1)","ASB: AuditIfNotExists (default: diagnosticsLogsInKeyVaultMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","{""diagnosticsLogsInKeyVaultRetentionDays"":""1""}","{""diagnosticsLogsInKeyVaultRetentionDays"":""1""}"
"8dfab9c4-fe7b-49ad-85e4-1e9be085358f","","BuiltIn","Kubernetes","[Preview]: Azure Arc enabled Kubernetes clusters should have Microsoft Defender for Cloud extension installed","Microsoft Defender for Cloud extension for Azure Arc provides threat protection for your Arc enabled Kubernetes clusters. The extension collects data from all nodes in the cluster and sends it to the Azure Defender for Kubernetes backend in the cloud for further analysis. Learn more in https://docs.microsoft.com/azure/defender-for-cloud/defender-for-containers-enable?pivots=defender-for-container-arc.","Azure_Security_Benchmark_v3.0_LT-1,
Azure_Security_Benchmark_v3.0_LT-2,
NIST_SP_800-53_R5_AC-2(12),
NIST_SP_800-53_R5_AU-6,
NIST_SP_800-53_R5_AU-6(4),
NIST_SP_800-53_R5_AU-6(5),
NIST_SP_800-53_R5_AU-12,
NIST_SP_800-53_R5_AU-12(1),
NIST_SP_800-53_R5_SI-4","ASB: AuditIfNotExists (default: arcEnabledKubernetesClustersShouldHaveAzureDefendersExtensionInstalled),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"6b2122c1-8120-4ff5-801b-17625a355590","","BuiltIn","Kubernetes","Azure Arc enabled Kubernetes clusters should have the Azure Policy extension installed","The Azure Policy extension for Azure Arc provides at-scale enforcements and safeguards on your Arc enabled Kubernetes clusters in a centralized, consistent manner. Learn more at https://aka.ms/akspolicydoc.","Azure_Security_Benchmark_v3.0_PV-2","ASB: AuditIfNotExists (default: arcEnabledKubernetesClustersShouldHaveAzurePolicyExtensionInstalledEffect)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"a1840de2-8088-4ea8-b153-b4c723e9cb01","","BuiltIn","Kubernetes","Azure Kubernetes Service clusters should have Defender profile enabled","Microsoft Defender for Containers provides cloud-native Kubernetes security capabilities including environment hardening, workload protection, and run-time protection. When you enable the SecurityProfile.AzureDefender on your Azure Kubernetes Service cluster, an agent is deployed to your cluster to collect security event data. Learn more about Microsoft Defender for Containers in https://docs.microsoft.com/azure/defender-for-cloud/defender-for-containers-introduction?tabs=defender-for-container-arch-aks","Azure_Security_Benchmark_v3.0_LT-1,
Azure_Security_Benchmark_v3.0_LT-2","ASB: Audit (default: azureKubernetesServiceClustersShouldHaveSecurityProfileEnabled)","parameter:
  Audit,
  Disabled","Audit","Audit","",""
"0a15ec92-a229-4763-bb14-0ea34a568f8d","","BuiltIn","Kubernetes","Azure Policy Add-on for Kubernetes service (AKS) should be installed and enabled on your clusters","Azure Policy Add-on for Kubernetes service (AKS) extends Gatekeeper v3, an admission controller webhook for Open Policy Agent (OPA), to apply at-scale enforcements and safeguards on your clusters in a centralized, consistent manner.","Azure_Security_Benchmark_v3.0_PV-2,
NIST_SP_800-53_R5_CM-6","ASB: Audit (default: azurePolicyAddonStatusEffect),
NIST-800-53: Audit (Policy Default)","parameter:
  Audit,
  Disabled","Audit","Audit","",""
"7d7be79c-23ba-4033-84dd-45e2a5ccdd67","","BuiltIn","Kubernetes","Both operating systems and data disks in Azure Kubernetes Service clusters should be encrypted by customer-managed keys","Encrypting OS and data disks using customer-managed keys provides more control and greater flexibility in key management. This is a common requirement in many regulatory and industry compliance standards.","NIST_SP_800-53_R5_SC-12","NIST-800-53: Audit (default: effect-7d7be79c-23ba-4033-84dd-45e2a5ccdd67)","parameter:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
"e345eecc-fa47-480f-9e88-67dcc122b164","","BuiltIn","Kubernetes","Kubernetes cluster containers CPU and memory resource limits should not exceed the specified limits","Enforce container CPU and memory resource limits to prevent resource exhaustion attacks in a Kubernetes cluster. This policy is generally available for Kubernetes Service (AKS), and preview for Azure Arc enabled Kubernetes. For more information, see https://aka.ms/kubepolicydoc.","Azure_Security_Benchmark_v3.0_PV-2,
NIST_SP_800-53_R5_CM-6","ASB: Audit (default: memoryAndCPULimitsInKubernetesClusterEffect),
NIST-800-53: audit (default: effect-e345eecc-fa47-480f-9e88-67dcc122b164)","parameter:
  Deny,
  Audit,
  Disabled","Audit","Audit","{""memoryLimit-e345eecc-fa47-480f-9e88-67dcc122b164"":""0"",""cpuLimit-e345eecc-fa47-480f-9e88-67dcc122b164"":""0"",""memoryInKubernetesClusterLimit"":""64Gi"",""memoryAndCPULimitsInKubernetesClusterNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azuredefender"",""mdc"",""azure-extensions-usage-system""],""memoryAndCPULimitsInKubernetesClusterLabelSelector"":{},""CPUInKubernetesClusterLimit"":""32""}","{""memoryLimit-e345eecc-fa47-480f-9e88-67dcc122b164"":""0"",""cpuLimit-e345eecc-fa47-480f-9e88-67dcc122b164"":""0"",""memoryInKubernetesClusterLimit"":""64Gi"",""memoryAndCPULimitsInKubernetesClusterNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azuredefender"",""mdc"",""azure-extensions-usage-system""],""memoryAndCPULimitsInKubernetesClusterLabelSelector"":{},""CPUInKubernetesClusterLimit"":""32""}"
"47a1ee2f-2a2a-4576-bf2a-e0e36709c2b8","","BuiltIn","Kubernetes","Kubernetes cluster containers should not share host process ID or host IPC namespace","Block pod containers from sharing the host process ID namespace and host IPC namespace in a Kubernetes cluster. This recommendation is part of CIS 5.2.2 and CIS 5.2.3 which are intended to improve the security of your Kubernetes environments. This policy is generally available for Kubernetes Service (AKS), and preview for Azure Arc enabled Kubernetes. For more information, see https://aka.ms/kubepolicydoc.","Azure_Security_Benchmark_v3.0_PV-2,
NIST_SP_800-53_R5_CM-6","ASB: Audit (default: NoSharingSensitiveHostNamespacesInKubernetesEffect),
NIST-800-53: audit (default: effect-47a1ee2f-2a2a-4576-bf2a-e0e36709c2b8)","parameter:
  Deny,
  Audit,
  Disabled","Audit","Audit","{""NoSharingSensitiveHostNamespacesInKubernetesLabelSelector"":{},""NoSharingSensitiveHostNamespacesInKubernetesNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azure-extensions-usage-system""]}","{""NoSharingSensitiveHostNamespacesInKubernetesLabelSelector"":{},""NoSharingSensitiveHostNamespacesInKubernetesNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azure-extensions-usage-system""]}"
"511f5417-5d12-434d-ab2e-816901e72a5e","","BuiltIn","Kubernetes","Kubernetes cluster containers should only use allowed AppArmor profiles","Containers should only use allowed AppArmor profiles in a Kubernetes cluster. This policy is generally available for Kubernetes Service (AKS), and preview for Azure Arc enabled Kubernetes. For more information, see https://aka.ms/kubepolicydoc.","Azure_Security_Benchmark_v3.0_PV-2,
NIST_SP_800-53_R5_CM-6","ASB: Audit (default: AllowedAppArmorProfilesInKubernetesClusterEffect),
NIST-800-53: audit (default: effect-511f5417-5d12-434d-ab2e-816901e72a5e)","parameter:
  Deny,
  Audit,
  Disabled","Audit","Audit","{""AllowedAppArmorProfilesInKubernetesClusterList"":[""runtime/default""],""AllowedAppArmorProfilesInKubernetesClusterNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azuredefender"",""mdc"",""azure-extensions-usage-system""],""allowedProfiles-511f5417-5d12-434d-ab2e-816901e72a5e"":[],""AllowedAppArmorProfilesInKubernetesClusterLabelSelector"":{}}","{""AllowedAppArmorProfilesInKubernetesClusterList"":[""runtime/default""],""AllowedAppArmorProfilesInKubernetesClusterNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azuredefender"",""mdc"",""azure-extensions-usage-system""],""allowedProfiles-511f5417-5d12-434d-ab2e-816901e72a5e"":[],""AllowedAppArmorProfilesInKubernetesClusterLabelSelector"":{}}"
